year,week,matchup_type,home_team_id,home_team,home_owner_ids,home_owner_names,home_score,home_projected,away_team_id,away_team,away_owner_ids,away_owner_names,away_score,away_projected,is_bye,winner,score_difference,home_starters_ids,home_bench_ids,away_starters_ids,away_bench_ids
2023,7,REGULAR,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,177.38,109.26000000000002,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,143.26,142.19000000000003,False,HOME,34.120000000000005,4374302|3916387|2576925|4379399|4361409|4688813|3124679|3115255|-16019|4039359,3126486|4040655|2577417|4426485|3059722|4428557|4360761,3117251|4361370|4040715|4697815|4426502|3040151|2576414|4429205|-16027|11122,4567156|4258173|4241555|4722893|4360569|3917612|4240600
2023,8,REGULAR,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,112.58,129.14,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,171.06,141.35,False,AWAY,-58.480000000000004,16737|-16025|2976212|3953687|4035687|4569618|4430807|3046779|4428085|4040761,4035538|4371733|4428331|4372414|3115306|3051392|4361307,3117251|4361370|4040715|4697815|4426502|3040151|2576414|4429205|-16012|15965,4567156|4258173|4241555|4722893|-16027|4360569|3917612
2023,8,REGULAR,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,143.2,137.35000000000002,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,128.8,133.97,False,HOME,14.399999999999977,3116406|4047646|3139477|4569173|3121422|3121023|4569987|3059915|-16020|4362081,4426385|3123076|3045523|4372019|4032473|-16034,3042519|15818|4048244|4372066|3929630|3116165|4372016|16813|-16026|4432577,4361579|-16033|4361432|4241463|12483|4361411|4036348
2023,8,REGULAR,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,121.6,139.13000000000002,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,143.56,146.6,False,AWAY,-21.960000000000008,2977187|3916148|4429795|4426354|3051876|3916433|-16018|3916566|3055899|4361741,4362887|2577327|3117256|4362249|4038441|15920,4362628|4239996|4047650|4036133|3895856|4361529|4241479|4429615|12460|-16008,4360238|4258595|4426388|-16005|4429160|3051926
2023,8,REGULAR,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,120.02,129.43,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,112.52,140.45000000000002,False,HOME,7.5,3043078|4242335|3116365|15795|4038941|2976316|4366031|4242433|-16021|2971573,3045147|4373626|4360797|3045144|4362478|3125116|4372485,15847|16800|3116385|3915511|3932905|4045163|-16002|15683|4426515|16460,4430027|4430737|3121427|4421446|15864|3122672|4240021
2023,8,REGULAR,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,170.86,134.29,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,119.06,116.91000000000001,False,HOME,51.80000000000001,3918298|4567048|4360438|3128429|3050478|4242355|2976499|4241389|4259545|-16030,4360248|4243537|4241416|3116593|4241457|-16023,3068267|4241478|4239993|3915416|4248528|-16006|3917232|4036378|3122976|4429086,4430878|4035886|4239934|4035676|3917315|16782|4427095
2023,8,REGULAR,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,156.36,126.88,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,108.98,123.10000000000001,False,HOME,47.38000000000001,4047365|3925357|4427366|3054850|4385690|14880|-16015|3049899|4241372|3115394,4262921|4360310|4241474|4429025|4426386|15880|3054212,4374302|3916387|2576925|4379399|4361409|4688813|3124679|-16019|4039359|16733,3126486|4040655|2577417|4426485|3059722|4428557|3115255
2023,9,REGULAR,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,154.18,120.98999999999998,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,128.4,141.70999999999998,False,HOME,25.78,4361370|4040715|4697815|4258173|2576414|4429205|15965|4373678|-16024|2573401,3117251|4426502|3040151|4241555|4722893|3917612|-16012,3116406|4047646|3139477|4569173|3121422|3121023|3123076|4372019|-16034|4362081,4426385|4569987|4032473|3059915|-16020|16731
2023,9,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,131.1,130.9,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,107.8,122.07999999999998,False,HOME,23.299999999999997,3042519|15818|4048244|3929630|3116165|4372016|16813|4432577|4360234|-16019,4361579|-16033|4361432|4241463|12483|4361411|4360761,2977187|3916148|2577327|4426354|3916433|3117256|-16018|3055899|4426875|16782,4429795|4362887|3051876|3916566|4362249|4038441
2023,9,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,118.82,135.4,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,124.94,122.33,False,AWAY,-6.1200000000000045,4362628|4047650|4036133|4361529|4241479|4429615|4258595|-16005|3051926|2971573,4239996|4360238|3895856|4426388|4429160|-16008,3043078|4242335|3116365|15795|4038941|2976316|4366031|3045144|4249087|-16016,3045147|4373626|4360797|4242433|4362478|3125116|4372485
2023,9,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,119.32,135.9,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,133.62,129.15,False,AWAY,-14.300000000000011,15847|16800|3116385|3915511|3932905|-16002|15683|4426515|4047365|4372414,4045163|4430027|4430737|3121427|15864|3122672|4240021,3918298|4567048|4243537|3050478|4242355|4241416|2976499|4241389|4259545|-16023,4360438|4360248|3128429|-16030|4241457|4038524
2023,9,REGULAR,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,138.04,117.5,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,106.68,118.67,False,HOME,31.359999999999985,3068267|4241478|4239993|3915416|3917232|4036378|4035676|4427095|2468609|-16011,4248528|4430878|4035886|4239934|-16006|3122976|3917315,4427366|3054850|4241474|4385690|-16015|3049899|4241372|3115394|16460|4361418,4262921|3925357|4360310|4429025|4426386|15880|3054212
2023,9,REGULAR,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,73.68,107.49000000000001,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,122.4,135.76999999999998,False,AWAY,-48.72,3916387|4379399|4361409|4426485|4688813|3124679|4039359|16733|-16001|3918639,4374302|3126486|2576925|4040655|2577417|3059722|4428557,16737|2976212|3953687|4035687|4569618|4430807|4040761|4361307|3052587|-16013,4035538|-16025|4371733|4428331|3046779|3051392|4258195
2023,10,REGULAR,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,111.98,122.47,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,152.02,120.64000000000001,False,AWAY,-40.040000000000006,3916148|4429795|2577327|4426354|3051876|3916433|3117256|-16018|4426875|10621,2977187|4362887|3916566|3055899|4362249|4038441,3117251|4361370|4697815|4426502|3040151|4429205|15965|4373678|3044720|-16027,4040715|4258173|2576414|4241555|-16024|-16012|4430871
2023,10,REGULAR,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,131.82,132.3,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,145.94,132.20000000000002,False,AWAY,-14.120000000000005,3043078|4242335|3116365|15795|4038941|4366031|3045144|3125116|4249087|-16011,3045147|2976316|4373626|4360797|4242433|4372485|-16016,3042519|15818|4361579|-16033|3929630|3116165|4241463|16813|4432577|4360234,4048244|4361432|4372016|4361411|-16019|4360761|3122840
2023,10,REGULAR,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,179.38,134.98,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,157.54,127.62,False,HOME,21.840000000000003,3918298|4567048|4360438|3128429|4242355|2976499|4241389|4241457|-16023|2473037,4360248|4243537|3050478|4241416|4259545|-16030,4362628|4239996|4047650|4036133|4429615|4258595|-16005|3051926|4361741|4372066,4360238|3895856|4361529|4241479|4429160|-16008
2023,10,REGULAR,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,105.9,128.78000000000003,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,109.18,127.97999999999999,False,AWAY,-3.280000000000001,3925357|4427366|3054850|4360310|4241474|4385690|3049899|4241372|16460|-16003,4262921|4429025|4426386|-16015|15880|3054212|4361418,16800|3116385|3915511|3932905|-16002|15683|4430027|3121427|4047365|3121409,15847|4045163|4430737|4426515|15864|3122672|4372414
2023,10,REGULAR,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,170.82,129.82,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,108.96,115.26999999999998,False,HOME,61.86,16737|4035538|-16025|2976212|3953687|4035687|4569618|4430807|3046779|4361307,4371733|4428331|3051392|4258195|3052587|4360294,3068267|3915416|4248528|-16006|3917232|4035676|3917315|4427095|2468609|4040761,4241478|4239993|4430878|4035886|4239934|4036378|4596334
2023,10,REGULAR,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,140.62,107.05999999999999,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,99.42,118.46999999999998,False,HOME,41.2,4569173|3121422|3123076|4569987|4372019|4032473|-16020|4362081|16731|14881,3116406|4047646|3139477|3121023|4426385|3059915,4374302|3916387|3126486|4379399|4361409|4428557|16733|3918639|-16026|16339,2576925|4040655|2577417|4426485|3059722|4688813|4039359
2023,11,REGULAR,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,123.2,129.17,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,112.1,124.49,False,HOME,11.100000000000009,3117251|4040715|4697815|3040151|4258173|2576414|4429205|15965|-16024|3115306,4361370|4426502|4241555|3044720|-16012|3119195,3043078|3116365|15795|4038941|3045147|4366031|3045144|4372485|-16016|3919602,4242335|2976316|4373626|4360797|4242433|3125116|-16011
2023,11,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,127.14,135.37,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,141.1,134.98,False,AWAY,-13.959999999999994,3042519|15818|4361579|-16033|3929630|3116165|4372016|16813|4432577|4360234,4048244|4361432|4241463|4361411|4360761|-16004|12483,3918298|4567048|4360438|3128429|4242355|2976499|4241389|4259545|-16030|2473037,4360248|4243537|3050478|4241416|4241457|-16023
2023,11,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,128.62,138.64000000000001,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,161.38,120.67,False,AWAY,-32.75999999999999,4362628|4239996|4047650|4036133|3895856|4361529|3051926|-16008|4361741|4372066,4360238|4241479|4429615|4258595|-16005|4429160,3925357|4427366|4360310|4241474|4385690|-16015|4241372|15880|16460|4362081,4262921|3054850|4429025|4426386|3049899|3054212|4361418
2023,11,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,133.54,134.14000000000001,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,95.44,121.58,False,HOME,38.099999999999994,15847|16800|3116385|3915511|3932905|-16002|15683|4430027|4426515|4047365,4430737|3121427|15864|3122672|4372414|3121409|4242431,16737|4035538|-16025|2976212|3953687|4428331|4569618|3046779|4361307|15920,4371733|4035687|4430807|3051392|3052587|4426388
2023,11,REGULAR,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,133.86,125.05000000000001,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,130.78,135.86,False,HOME,3.0800000000000125,3068267|4241478|3915416|4430878|4035886|-16006|3917315|4040761|17372|4428085,4239993|4248528|4239934|4427095|2468609|4596334,3116406|4047646|3139477|3121422|3123076|4569987|4372019|16731|-16028|11122,4569173|3121023|4426385|4032473|3059915|-16020|4038815
2023,11,REGULAR,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,138.76,119.51,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,117.44,121.61,False,HOME,21.319999999999993,4374302|3916387|3126486|4379399|4361409|4039359|16733|-16026|16339|4243331,2576925|2577417|4426485|3059722|4688813|4428557|3918639,2977187|3916148|4429795|2577327|3051876|3916433|3055899|4362249|4426875|-16007,4362887|4426354|3117256|-16018|3916566|4045163
2023,12,REGULAR,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,163.4,145.46,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,144.86,134.95,False,HOME,18.539999999999992,3117251|4361370|4040715|4697815|3040151|4258173|2576414|4429205|15965|-16012,4426502|4241555|3044720|3119195|4373678|-16034,3918298|4360438|4243537|4242355|2976499|4241389|4259545|4241457|-16023|2473037,4567048|4360248|3128429|3050478|4241416|-16030
2023,12,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,113.86,127.82,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,134.46,134.14000000000001,False,AWAY,-20.60000000000001,15818|4361579|4361432|3929630|3116165|4372016|16813|4432577|4360234|-16004,3042519|4048244|-16033|4241463|12483|4360294,3925357|4427366|3054850|4360310|4241474|4385690|-16015|4241372|16460|4362081,4262921|4429025|4426386|3049899|15880|3054212|4361418
2023,12,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,106.86,133.23999999999998,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,180.08,133.53,False,AWAY,-73.22000000000001,4362628|4239996|4047650|4036133|3895856|4361529|3051926|-16008|4361741|4372066,4360238|4241479|4429615|4258595|-16005|4429160,16737|4035538|-16025|2976212|3953687|4035687|4569618|4430807|3046779|4361307,4371733|4428331|3051392|3052587|4426388|3122976
2023,12,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,149.62,132.49,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,134.62,141.06,False,HOME,15.0,15847|16800|3116385|3932905|-16002|15683|4430737|4426515|4047365|4036378,4430027|15864|4372414|3121409|4242431|3122672,3116406|4047646|3139477|4569173|3121422|3123076|4569987|4372019|11122|-16017,3121023|4426385|4032473|3059915|-16020|16731|4038815
2023,12,REGULAR,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,134.74,127.49000000000001,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,89.98,125.50999999999999,False,HOME,44.760000000000005,3068267|4241478|3915416|4035886|4239934|-16006|3917315|4427095|2468609|4249087,4239993|4248528|4430878|4596334|4040761|-16027,2977187|3916148|4429795|4362887|2577327|4426354|3117256|-16018|3055899|4362249,3051876|3916433|3916566|4426875|-16007|4045163
2023,12,REGULAR,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,117.78,115.78999999999998,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,117.88,129.26,False,AWAY,-0.09999999999999432,4374302|3916387|3126486|4379399|4688813|4428557|16733|-16026|16339|4243331,2576925|4361409|2577417|4426485|3059722|4039359|3918639,3043078|4242335|15795|4038941|3045147|4366031|4372485|-16016|4361050|10621,3116365|2976316|4373626|4360797|3045144|4242433|3125116
2023,13,REGULAR,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,105.62,125.45999999999998,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,150.52,139.0,False,AWAY,-44.900000000000006,3925357|4427366|3054850|4360310|4241474|-16015|4241372|3054212|16460|4362081,4262921|4429025|4385690|4426386|3049899|15880|4361418,3117251|4361370|4040715|4697815|4426502|3040151|4258173|2576414|15965|-16012,4241555|4429205|3119195|-16034|4360761|4362019|4037235
2023,13,REGULAR,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,159.72,126.41,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,88.66,121.32,False,HOME,71.06,16737|4035538|-16025|3953687|4428331|4035687|4569618|4430807|3046779|4361307,4371733|2976212|3051392|3052587|4426388|4361411,15818|4361579|3116165|4372016|16813|4432577|4360294|3121427|4259619|-16014,3042519|4048244|-16033|3929630|4241463|2573401|4361432
2023,13,REGULAR,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,108.0,143.42999999999998,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,169.72,129.19000000000003,False,AWAY,-61.72,3116406|4047646|3139477|4569173|3121422|3123076|4569987|4372019|-16020|2985659,3121023|4426385|4032473|3059915|16731|4038815|-16009,4362628|4239996|4047650|3895856|4361529|4241479|-16005|4429160|4372066|4360635,4360238|4036133|4429615|4258595|3051926|4361741
2023,13,REGULAR,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,121.88,121.98,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,175.88,122.56,False,AWAY,-54.0,2977187|3916148|4429795|2577327|4426354|3051876|3055899|4362249|4426875|-16010,4362887|3916433|3117256|-16018|3916566|4045163,15847|3116385|3932905|4430027|4430737|4426515|3121409|4036378|-16011|3050478,16800|15683|4047365|4372414|4242431|3122672
2023,13,REGULAR,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,106.68,121.78,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,127.4,117.81999999999998,False,AWAY,-20.72,3043078|15795|4038941|3045147|4366031|4372485|10621|4035676|-16024|3929645,4242335|4373626|3045144|4242433|3125116|-16016|4361050,3068267|4241478|4239993|4248528|4239934|3917315|2468609|4040761|4249087|-16027,3915416|4430878|4035886|-16006|4427095|4596334
2023,13,REGULAR,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,121.54,130.29999999999998,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,124.06,116.40999999999998,False,AWAY,-2.519999999999996,4360438|3128429|4242355|2976499|4241389|4259545|-16030|4241457|2473037|14881,3918298|4567048|4360248|4243537|4241416|-16023,4374302|3126486|4361409|2577417|4688813|4428557|16339|4243331|-16001|3116389,3916387|2576925|4379399|4426485|3059722|16733|3918639
2023,14,REGULAR,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,144.58,141.62,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,142.26,128.37,False,HOME,2.3200000000000216,3117251|4361370|4040715|4697815|4426502|3040151|4258173|2576414|15965|-16034,4241555|4429205|-16012|3119195|4360761|4362238|4432620,16737|4035538|-16025|2976212|3953687|4428331|4035687|3051392|3052587|4361411,4371733|4569618|4430807|3046779|4361307|4426388
2023,14,REGULAR,8,Bart's Starrs,{120EBF0B-960F-4C32-8EBF-0B960FEC32D1},Nick,108.24,123.51,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,110.14,133.84,False,AWAY,-1.9000000000000057,15818|4361579|-16033|3929630|3116165|4372016|4432577|4259619|4360635|4239934,3042519|4048244|4241463|16813|3121427|4361432,3116406|4047646|3139477|3121023|3123076|4569987|4372019|16731|-16009|2985659,4569173|3121422|4426385|4032473|3059915|-16020|4038815
2023,14,REGULAR,12,Last Place U,{207DC893-5A3A-4A1B-BDC8-935A3AAA1B0B},Marco,119.62,132.62,11,Baby Back Gibbs,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,182.42,122.62000000000002,False,AWAY,-62.79999999999998,4362628|4239996|4047650|4036133|4429615|-16005|4429160|3051926|4361741|4372066,4360238|3895856|4361529|4241479|4258595|4360078,2977187|3916148|4429795|4362887|2577327|3051876|3916433|-16018|3055899|4362249,4426354|3117256|3916566|4426875|4045163
2023,14,REGULAR,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,125.02,135.58,6,THE RETURN OF JT,{ED2967D6-F92F-447A-A967-D6F92F147A25},Chris,96.34,108.63000000000001,False,HOME,28.679999999999993,15847|16800|3116385|3932905|15683|4430737|4426515|4047365|4036378|-16011,4430027|4372414|3121409|4242431|3122672|3050478,3043078|15795|4038941|4373626|3045144|4361050|10621|4035676|-16024|3932430,4242335|3045147|4366031|4242433|3125116|4372485|-16016
2023,14,REGULAR,4,Reg  Szn Merch,{02AB2B26-BDB6-4013-AB2B-26BDB63013D0},Ben,99.92,116.76,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,108.12,135.73,False,AWAY,-8.200000000000003,3068267|4241478|4239993|3915416|4430878|4249087|3044720|-16008|4242214|3915486,4248528|-16006|3917315|4427095|2468609|4040761|16782,3918298|4360438|3128429|4243537|4242355|4241416|4241389|4259545|-16023|2473037,4567048|4360248|2976499|-16030|4241457|14881
2023,14,REGULAR,7,Fantasy Bball Champ,{A928F5E8-8048-42E3-A4CE-63B009FB6A47},Jack,145.74,121.63,2,Dont doubt El Jefe,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,107.9,127.46000000000001,False,HOME,37.84,4374302|3126486|4379399|2577417|4688813|4428557|16733|3918639|-16001|3124679,3916387|2576925|4361409|4426485|3059722|16339|4243331,4262921|3925357|4427366|3054850|4385690|4426386|-16015|16460|4362081|3886812,4360310|4241474|4429025|3049899|4241372|15880
2023,15,PLAYOFF,5,pp poopoo,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,121.04,137.1,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,171.06,140.13,False,AWAY,-50.019999999999996,16737|4035538|2976212|3953687|4035687|4569618|4430807|4361307|-16003|3052587,-16025|4428331|3051392|4426388|4361411|4360294,15847|16800|3116385|3932905|15683|4430027|4430737|4426515|4036378|-16011,4047365|4372414|3121409|4242431|3122672|3050478
2023,16,PLAYOFF,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,146.14,143.84999999999997,10,King of  The North,{6248D1D4-C58C-4253-9C9B-D30AB9524116},Brett,109.66,124.82000000000001,False,HOME,36.47999999999999,3117251|4361370|4040715|4697815|3040151|4258173|2576414|4429205|15965|-16007,4426502|4241555|-16012|3119195|4362238|4432620|4032473,15847|16800|3116385|3932905|15683|4430737|4426515|4047365|4036378|-16011,4430027|4372414|3121409|4242431|3122672|3050478
2023,16,PLAYOFF,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,121.0,132.52,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,168.28,135.98,False,AWAY,-47.28,3116406|4047646|3139477|3121422|3123076|4569987|4372019|16731|-16002|17427,4569173|3121023|4426385|4038815|-16009|4038441,3918298|4567048|4360438|3128429|4242355|2976499|4241389|4259545|-16023|2473037,4360248|4243537|4241416|-16030|4241457|14881
2023,17,PLAYOFF,13,Tush Push Merchant,{3702423F-DDE1-4F68-B13D-4597B2FBDC9B},Nabil,108.78,108.78,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,160.46,160.46,False,AWAY,-51.68000000000001,3117251|4361370|4040715|4697815|3040151|4258173|4429205|-16014|4243371|4035886,4426502|2576414|4241555|15965|4032473|3122976|-16013,3918298|4360438|4243537|4242355|4241416|4241389|4259545|-16030|2473037|4361777,4567048|4360248|3128429|2976499|4241457|-16023
2024,1,REGULAR,1,The Art of War by Sun Tzu,{0A038966-B1EC-4363-93A4-1A746D1C05AA},Joey,128.98,131.51000000000002,3,Partners in Flaw,"{5B91BA7E-444A-403C-91BA-7E444AA03C4A}, {D96E6F84-EC60-4EA4-8672-B92B97A2C2FD}",Cameron,142.22,132.58,False,AWAY,-13.240000000000009,4242335|4047646|4372016|4595348|4428331|4385690|3917315|2576414|3049899|-16003,4372019|4429096|4426385|4360761|4688813|4722893|3125116,4241389|4239996|15847|3916387|4035538|4362249|4430878|4241474|-16005|3050478,4429205|4040655|4692590|4360294|4360939|3122840
2024,1,REGULAR,6,The 2020 all pro team,"{29D183EA-E761-43C0-93A4-6C47CA2926D7}, {ED2967D6-F92F-447A-A967-D6F92F147A25}",Chris,134.76,132.07999999999998,5,Smokepurp in 2018,{77FBFE61-CB95-4C17-BBFE-61CB953C17C0},Dillon,115.72,129.82999999999998,False,HOME,19.039999999999992,3929630|3043078|2976212|3054850|15818|3040151|-16006|4038941|14993|15795,4426388|3051392|3045138|4373626|4429025|4360569,4569618|4360438|4361777|3042519|4431611|3953687|-16018|3116165|4374302|2468609,2577417|4635008|3051926|4685247|4686472|4690923|4596334
2024,1,REGULAR,11,Joe Burrow,{45F320B7-A9EA-42AD-BEEA-AE97F33A55FE},Connor,86.96,136.69,2,Himmy Gibby,{700F91F4-F9CD-4A3A-8F91-F4F9CDCA3AC2},Joel,131.22,128.8,False,AWAY,-44.260000000000005,4430807|4361370|4697815|4567048|4366031|3915511|3051876|3128429|-16020|15683,2577327|3068267|3121427|4427095|4045163|4360310,4429795|4361529|2977187|4040715|3121422|4360248|3932905|4241416|4372066|-16008,4248528|4678008|3916433|16731|4241985|4430637|4426948
